concat latlng,Latitude,Longitude
-27.2149024 152.9987152,-27.2149024,152.9987152
-27.2149256 152.9690259,-27.2149256,152.9690259
-27.2149712 152.9684282,-27.2149712,152.9684282
-27.2149988 152.9991358,-27.2149988,152.9991358
-27.2150384 153.0763906,-27.2150384,153.0763906
-27.2152544 153.0275204,-27.2152544,153.0275204
-27.2152752 153.0273134,-27.2152752,153.0273134
-27.2152989 153.0478585,-27.2152989,153.0478585
-27.215348 153.0525878,-27.215348,153.0525878
-27.2154625 153.0109523,-27.2154625,153.0109523
-27.2156259 153.0270604,-27.2156259,153.0270604
-27.2156303 153.0268765,-27.2156303,153.0268765
-27.2157844 153.0954853,-27.2157844,153.0954853
-27.216094 153.1069644,-27.216094,153.1069644
-27.2162079 153.0618796,-27.2162079,153.0618796
-27.2164714 152.9992066,-27.2164714,152.9992066
-27.2165965 153.0961294,-27.2165965,153.0961294
-27.2166981 153.0617876,-27.2166981,153.0617876
-27.2167198 153.0294161,-27.2167198,153.0294161
-27.2169857 152.9987623,-27.2169857,152.9987623
-27.2170324 153.0976021,-27.2170324,153.0976021
-27.2170637 153.1122805,-27.2170637,153.1122805
-27.2172227 153.0836387,-27.2172227,153.0836387
-27.2173432 153.0460812,-27.2173432,153.0460812
-27.2174119 153.0084343,-27.2174119,153.0084343
-27.2176622 153.0108717,-27.2176622,153.0108717
-27.217701 153.0283272,-27.217701,153.0283272
-27.2177534 153.087862,-27.2177534,153.087862
-27.2181355 153.0626846,-27.2181355,153.0626846
-27.2182186 153.0631393,-27.2182186,153.0631393
-27.2187676 153.0627755,-27.2187676,153.0627755
-27.2188419 152.9766103,-27.2188419,152.9766103
-27.2189134 153.0478459,-27.2189134,153.0478459
-27.2189212 153.0624997,-27.2189212,153.0624997
-27.2198202 153.0892784,-27.2198202,153.0892784
-27.220025 153.0054444,-27.220025,153.0054444
-27.220025 153.0054444,-27.220025,153.0054444
-27.220025 153.0054444,-27.220025,153.0054444
-27.220025 153.0054444,-27.220025,153.0054444
-27.220025 153.0054444,-27.220025,153.0054444
-27.220025 153.0054444,-27.220025,153.0054444
-27.2200756 153.1151543,-27.2200756,153.1151543
-27.220117 153.1143261,-27.220117,153.1143261
-27.2201898 153.1082987,-27.2201898,153.1082987
-27.220269 152.9987049,-27.220269,152.9987049
-27.220456 152.9997299,-27.220456,152.9997299
-27.2207514 153.089928,-27.2207514,153.089928
-27.2208489 153.0864481,-27.2208489,153.0864481
-27.2208632 153.0866751,-27.2208632,153.0866751
-27.2210403 153.0951402,-27.2210403,153.0951402
-27.2211359 153.0797744,-27.2211359,153.0797744
-27.2212097 153.0711948,-27.2212097,153.0711948
-27.2212998 153.0852949,-27.2212998,153.0852949
-27.2213517 153.0969575,-27.2213517,153.0969575
-27.2214435 153.0868131,-27.2214435,153.0868131
-27.2214539 153.1102081,-27.2214539,153.1102081
-27.2214943 153.086031,-27.2214943,153.086031
-27.2214984 153.0990048,-27.2214984,153.0990048
-27.2215866 153.0879172,-27.2215866,153.0879172
-27.2217025 152.9993518,-27.2217025,152.9993518
-27.222009 152.9993978,-27.222009,152.9993978
-27.222242 153.1105302,-27.222242,153.1105302
-27.222258 153.1100931,-27.222258,153.1100931
-27.222272 153.109955,-27.222272,153.109955
-27.2223211 153.0777042,-27.2223211,153.0777042
-27.2224553 153.0284862,-27.2224553,153.0284862
-27.2226806 153.1123476,-27.2226806,153.1123476
-27.2228077 153.1134557,-27.2228077,153.1134557
-27.2229691 153.0284538,-27.2229691,153.0284538
-27.2229806 153.0965204,-27.2229806,153.0965204
-27.2229903 153.0379052,-27.2229903,153.0379052
-27.2230676 152.9905455,-27.2230676,152.9905455
-27.2230801 153.0967965,-27.2230801,153.0967965
-27.2233263 153.1045719,-27.2233263,153.1045719
-27.2233635 153.0925734,-27.2233635,153.0925734
-27.2234811 153.0968885,-27.2234811,153.0968885
-27.2235763 153.0002928,-27.2235763,153.0002928
-27.2237882 153.1043418,-27.2237882,153.1043418
-27.2240404 153.0794523,-27.2240404,153.0794523
-27.2241104 153.0730119,-27.2241104,153.0730119
-27.2241784 153.086491,-27.2241784,153.086491
-27.224324 153.0049392,-27.224324,153.0049392
-27.2243242 153.0800044,-27.2243242,153.0800044
-27.2243755 153.0796364,-27.2243755,153.0796364
-27.2244281 153.0978777,-27.2244281,153.0978777
-27.2247011 153.0980651,-27.2247011,153.0980651
-27.2247478 153.1059062,-27.2247478,153.1059062
-27.2248986 153.1058141,-27.2248986,153.1058141
-27.2250524 152.9818547,-27.2250524,152.9818547
-27.2250762 153.0782914,-27.2250762,153.0782914
-27.2250782 153.0898659,-27.2250782,153.0898659
-27.2251723 153.1137885,-27.2251723,153.1137885
-27.2256465 153.0908464,-27.2256465,153.0908464
-27.2257662 152.9915342,-27.2257662,152.9915342
-27.2257927 153.0248298,-27.2257927,153.0248298
-27.2258493 153.0906776,-27.2258493,153.0906776
-27.2258844 153.0247608,-27.2258844,153.0247608
-27.2258962 153.1040658,-27.2258962,153.1040658
-27.2262362 153.0974866,-27.2262362,153.0974866
-27.2262678 153.0981537,-27.2262678,153.0981537
-27.2262847 153.0845367,-27.2262847,153.0845367
-27.2264097 153.0984297,-27.2264097,153.0984297
-27.226474 153.0366271,-27.226474,153.0366271
-27.2265652 153.1103731,-27.2265652,153.1103731
-27.2265752 153.0860841,-27.2265752,153.0860841
-27.2266273 153.1041118,-27.2266273,153.1041118
-27.2266965 153.0832707,-27.2266965,153.0832707
-27.2267702 152.9825314,-27.2267702,152.9825314
-27.2267915 152.9827466,-27.2267915,152.9827466
-27.226829 153.0035715,-27.226829,153.0035715
-27.2268785 153.0981307,-27.2268785,153.0981307
-27.2269298 153.0927248,-27.2269298,153.0927248
-27.226931 153.093553,-27.226931,153.093553
-27.2269868 153.0930009,-27.2269868,153.0930009
-27.2270195 153.1119795,-27.2270195,153.1119795
-27.2270636 153.1067924,-27.2270636,153.1067924
-27.227157 153.1069874,-27.227157,153.1069874
-27.2272458 153.1089639,-27.2272458,153.1089639
-27.2273245 153.0983377,-27.2273245,153.0983377
-27.227334 153.107126,-27.227334,153.107126
-27.2273443 153.0973026,-27.2273443,153.0973026
-27.2274458 153.0933247,-27.2274458,153.0933247
-27.2274756 153.1071944,-27.2274756,153.1071944
-27.2275089 153.0032147,-27.2275089,153.0032147
-27.2275514 153.0367449,-27.2275514,153.0367449
-27.2277733 153.1121535,-27.2277733,153.1121535
-27.2277769 153.0980617,-27.2277769,153.0980617
-27.2277844 153.0045117,-27.2277844,153.0045117
-27.2278099 153.0033017,-27.2278099,153.0033017
-27.2278856 153.0352473,-27.2278856,153.0352473
-27.2279801 152.9892622,-27.2279801,152.9892622
-27.2281548 153.1071944,-27.2281548,153.1071944
-27.22836 152.989212,-27.22836,152.989212
-27.2283954 153.0365779,-27.2283954,153.0365779
-27.2284668 153.0335455,-27.2284668,153.0335455
-27.2285754 153.0383749,-27.2285754,153.0383749
-27.2286964 152.9893014,-27.2286964,152.9893014
-27.2287057 153.0351093,-27.2287057,153.0351093
-27.2290397 153.085985,-27.2290397,153.085985
-27.2291534 152.9879245,-27.2291534,152.9879245
-27.2292805 153.1078156,-27.2292805,153.1078156
-27.2292956 153.101512,-27.2292956,153.101512
-27.2293349 153.1134288,-27.2293349,153.1134288
-27.2294009 153.1152923,-27.2294009,153.1152923
-27.2294039 153.1073396,-27.2294039,153.1073396
-27.2294629 153.1022117,-27.2294629,153.1022117
-27.229717 153.0858393,-27.229717,153.0858393
-27.2297587 153.1110593,-27.2297587,153.1110593
-27.2297838 153.0882227,-27.2297838,153.0882227
-27.2298081 153.1087977,-27.2298081,153.1087977
-27.2299054 153.107351,-27.2299054,153.107351
-27.2299722 153.1141946,-27.2299722,153.1141946
-27.2300007 153.1159365,-27.2300007,153.1159365
-27.230294 153.1021334,-27.230294,153.1021334
-27.2304528 153.0420456,-27.2304528,153.0420456
-27.2305873 153.1089543,-27.2305873,153.1089543
-27.2307039 153.1162585,-27.2307039,153.1162585
-27.2307419 153.0419313,-27.2307419,153.0419313
-27.2307547 153.042039,-27.2307547,153.042039
-27.2308235 153.1140984,-27.2308235,153.1140984
-27.2308776 153.1159414,-27.2308776,153.1159414
-27.2311183 153.0860443,-27.2311183,153.0860443
-27.2311668 153.0419179,-27.2311668,153.0419179
-27.231167 153.0420443,-27.231167,153.0420443
-27.2313327 153.0929779,-27.2313327,153.0929779
-27.2313519 153.0280285,-27.2313519,153.0280285
-27.231384 153.1110964,-27.231384,153.1110964
-27.231384 153.1110964,-27.231384,153.1110964
-27.231384 153.1110964,-27.231384,153.1110964
-27.2314545 153.1024095,-27.2314545,153.1024095
-27.2314585 153.0360174,-27.2314585,153.0360174
-27.231481 153.0415486,-27.231481,153.0415486
-27.2315106 153.1024747,-27.2315106,153.1024747
-27.2315632 153.1132218,-27.2315632,153.1132218
-27.2316001 153.1024577,-27.2316001,153.1024577
-27.2316558 153.1155224,-27.2316558,153.1155224
-27.2317871 153.1104397,-27.2317871,153.1104397
-27.2317901 153.1154533,-27.2317901,153.1154533
-27.2318012 152.9813144,-27.2318012,152.9813144
-27.2319071 153.0221215,-27.2319071,153.0221215
-27.2319967 153.0817767,-27.2319967,153.0817767
-27.2321152 152.9946382,-27.2321152,152.9946382
-27.2321453 153.1111198,-27.2321453,153.1111198
-27.2321732 153.0783482,-27.2321732,153.0783482
-27.2321925 153.0097524,-27.2321925,153.0097524
-27.2322042 153.0352954,-27.2322042,153.0352954
-27.232308 153.0004785,-27.232308,153.0004785
-27.2323283 153.1154623,-27.2323283,153.1154623
-27.2323759 153.0783022,-27.2323759,153.0783022
-27.2324032 153.0995698,-27.2324032,153.0995698
-27.2324481 152.9999266,-27.2324481,152.9999266
-27.2325106 153.0004325,-27.2325106,153.0004325
-27.2325421 153.049138,-27.2325421,153.049138
-27.2326084 153.000444,-27.2326084,153.000444
-27.2326893 152.992293,-27.2326893,152.992293
-27.2327132 153.0003865,-27.2327132,153.0003865
-27.2327396 153.0786243,-27.2327396,153.0786243
-27.2327588 152.9867245,-27.2327588,152.9867245
-27.2327607 153.0988668,-27.2327607,153.0988668
-27.23282 153.0788083,-27.23282,153.0788083
-27.2329131 152.9898206,-27.2329131,152.9898206
-27.2329422 153.00029,-27.2329422,153.00029
-27.2331104 153.0835007,-27.2331104,153.0835007
-27.2332303 153.0066328,-27.2332303,153.0066328
-27.2332595 153.0169423,-27.2332595,153.0169423
-27.2334621 153.0168963,-27.2334621,153.0168963
-27.2334644 153.1123013,-27.2334644,153.1123013
-27.2335107 153.0831787,-27.2335107,153.0831787
-27.2335435 153.0174942,-27.2335435,153.0174942
-27.2335818 153.0210585,-27.2335818,153.0210585
-27.2337721 153.0174712,-27.2337721,153.0174712
-27.2337743 153.0835696,-27.2337743,153.0835696
-27.2338062 153.0806134,-27.2338062,153.0806134
-27.2339181 153.0396025,-27.2339181,153.0396025
-27.234162 153.0992809,-27.234162,153.0992809
-27.2341938 153.0400113,-27.2341938,153.0400113
-27.2342428 153.0781467,-27.2342428,153.0781467
-27.2342734 153.0842723,-27.2342734,153.0842723
-27.2343685 153.0843518,-27.2343685,153.0843518
-27.2343825 153.0401773,-27.2343825,153.0401773
-27.2344939 153.0846508,-27.2344939,153.0846508
-27.2346091 153.0833044,-27.2346091,153.0833044
-27.2346667 153.0416273,-27.2346667,153.0416273
-27.2346788 153.0837997,-27.2346788,153.0837997
-27.2347932 153.0873546,-27.2347932,153.0873546
-27.2348602 153.0986023,-27.2348602,153.0986023
-27.2348689 153.0847198,-27.2348689,153.0847198
-27.2350719 153.1117118,-27.2350719,153.1117118
-27.2351288 153.0831963,-27.2351288,153.0831963
-27.2351375 153.0043689,-27.2351375,153.0043689
-27.2353357 153.0831787,-27.2353357,153.0831787
-27.2353618 153.086284,-27.2353618,153.086284
-27.2353801 153.1010177,-27.2353801,153.1010177
-27.2354848 152.9930794,-27.2354848,152.9930794
-27.2357203 153.0845538,-27.2357203,153.0845538
-27.2357348 153.1009372,-27.2357348,153.1009372
-27.2358418 152.9846633,-27.2358418,152.9846633
-27.2360629 152.9899478,-27.2360629,152.9899478
-27.2363889 153.0797514,-27.2363889,153.0797514
-27.2365388 153.0214057,-27.2365388,153.0214057
-27.2365725 153.099649,-27.2365725,153.099649
-27.236651 153.0785553,-27.236651,153.0785553
-27.2366565 152.9933533,-27.2366565,152.9933533
-27.2367828 153.0185063,-27.2367828,153.0185063
-27.2368509 153.0801577,-27.2368509,153.0801577
-27.2369725 152.9934453,-27.2369725,152.9934453
-27.2372114 152.98935,-27.2372114,152.98935
-27.2373179 153.0214307,-27.2373179,153.0214307
-27.2374893 152.989258,-27.2374893,152.989258
-27.2375223 152.9873727,-27.2375223,152.9873727
-27.2375827 153.093852,-27.2375827,153.093852
-27.2375856 153.0262556,-27.2375856,153.0262556
-27.237705 153.0225302,-27.237705,153.0225302
-27.2380038 153.0937247,-27.2380038,153.0937247
-27.2380524 153.1125776,-27.2380524,153.1125776
-27.238056 153.0776527,-27.238056,153.0776527
-27.2381229 153.0833167,-27.2381229,153.0833167
-27.2381321 153.0100801,-27.2381321,153.0100801
-27.2382263 153.0922418,-27.2382263,153.0922418
-27.2387038 153.0085274,-27.2387038,153.0085274
-27.2387815 153.0779754,-27.2387815,153.0779754
-27.2389587 152.9868756,-27.2389587,152.9868756
-27.2390448 153.0908616,-27.2390448,153.0908616
-27.2390829 153.0229986,-27.2390829,153.0229986
-27.2390917 153.0906776,-27.2390917,153.0906776
-27.2391203 153.0100715,-27.2391203,153.0100715
-27.2393148 153.0245649,-27.2393148,153.0245649
-27.2393308 153.1128077,-27.2393308,153.1128077
-27.2394636 153.0267884,-27.2394636,153.0267884
-27.2396288 153.0228062,-27.2396288,153.0228062
-27.239928 153.0845289,-27.239928,153.0845289
-27.2399732 153.0162193,-27.2399732,153.0162193
-27.2399779 153.0904475,-27.2399779,153.0904475
-27.2400254 153.0906776,-27.2400254,153.0906776
-27.2400544 153.0427905,-27.2400544,153.0427905
-27.2402652 152.9911893,-27.2402652,152.9911893
-27.2402686 153.1087128,-27.2402686,153.1087128
-27.2402927 153.0786803,-27.2402927,153.0786803
-27.2404139 153.1013973,-27.2404139,153.1013973
-27.2404542 153.0904935,-27.2404542,153.0904935
-27.2405829 153.1018237,-27.2405829,153.1018237
-27.2406316 153.1086207,-27.2406316,153.1086207
-27.2407235 152.9771026,-27.2407235,152.9771026
-27.2407574 152.9879933,-27.2407574,152.9879933
-27.2407886 153.1095869,-27.2407886,153.1095869
-27.2408431 152.9294331,-27.2408431,152.9294331
-27.2408455 153.109863,-27.2408455,153.109863
-27.2409704 153.0133449,-27.2409704,153.0133449
-27.2410629 153.0876872,-27.2410629,153.0876872
-27.2412456 153.1025475,-27.2412456,153.1025475
-27.2412973 152.9873727,-27.2412973,152.9873727
-27.2413395 153.0204146,-27.2413395,153.0204146
-27.2413912 153.1123016,-27.2413912,153.1123016
-27.2414397 153.1063663,-27.2414397,153.1063663
-27.2414828 152.9880624,-27.2414828,152.9880624
-27.2415539 152.9938116,-27.2415539,152.9938116
-27.2415639 152.9934731,-27.2415639,152.9934731
-27.241784 152.9878785,-27.241784,152.9878785
-27.241792 153.0988208,-27.241792,153.0988208
-27.241804 153.0989818,-27.241804,153.0989818
-27.2418261 153.1061822,-27.2418261,153.1061822
-27.2418546 153.1063202,-27.2418546,153.1063202
-27.2421258 153.085847,-27.2421258,153.085847
-27.2422991 153.0217981,-27.2422991,153.0217981
-27.2422991 153.0217981,-27.2422991,153.0217981
-27.2423158 153.0166917,-27.2423158,153.0166917
-27.242749 152.9874186,-27.242749,152.9874186
-27.2428073 152.9881084,-27.2428073,152.9881084
-27.2428074 153.1064123,-27.2428074,153.1064123
-27.2428316 152.9884303,-27.2428316,152.9884303
-27.2429063 153.1013328,-27.2429063,153.1013328
-27.2429496 153.1036057,-27.2429496,153.1036057
-27.2430769 153.0349483,-27.2430769,153.0349483
-27.2431069 153.1086931,-27.2431069,153.1086931
-27.2432008 153.0216455,-27.2432008,153.0216455
-27.2432212 152.9947076,-27.2432212,152.9947076
-27.2432338 152.9947016,-27.2432338,152.9947016
-27.2432355 153.1008707,-27.2432355,153.1008707
-27.2432573 153.0917357,-27.2432573,153.0917357
-27.2435116 153.0911325,-27.2435116,153.0911325
-27.2435285 153.0912038,-27.2435285,153.0912038
-27.2436621 152.9832341,-27.2436621,152.9832341
-27.2436803 153.1081892,-27.2436803,153.1081892
-27.2438212 153.1078919,-27.2438212,153.1078919
-27.2439106 153.1094949,-27.2439106,153.1094949
-27.2439307 153.0033735,-27.2439307,153.0033735
-27.2440252 153.1085107,-27.2440252,153.1085107
-27.2441235 153.0264359,-27.2441235,153.0264359
-27.2441556 153.105864,-27.2441556,153.105864
-27.2443141 153.1015226,-27.2443141,153.1015226
-27.2445085 153.0010648,-27.2445085,153.0010648
-27.2445319 153.0266052,-27.2445319,153.0266052
-27.2445319 153.0266052,-27.2445319,153.0266052
-27.2445597 152.9934886,-27.2445597,152.9934886
-27.2445665 152.9982251,-27.2445665,152.9982251
-27.2446179 153.0253036,-27.2446179,153.0253036
-27.2446323 152.9981331,-27.2446323,152.9981331
-27.2446409 153.1056301,-27.2446409,153.1056301
-27.2446774 152.9934426,-27.2446774,152.9934426
-27.2448019 152.9981331,-27.2448019,152.9981331
-27.2448704 152.9933506,-27.2448704,152.9933506
-27.2448999 153.1003976,-27.2448999,153.1003976
-27.2449914 153.1073889,-27.2449914,153.1073889
-27.2451976 153.0039275,-27.2451976,153.0039275
-27.2452125 153.1059482,-27.2452125,153.1059482
-27.2452188 152.9970755,-27.2452188,152.9970755
-27.2454614 153.0824359,-27.2454614,153.0824359
-27.2454638 152.9970295,-27.2454638,152.9970295
-27.2454779 153.1039278,-27.2454779,153.1039278
-27.2455307 153.0032837,-27.2455307,153.0032837
-27.2455307 153.0816835,-27.2455307,153.0816835
-27.2455631 153.0977626,-27.2455631,153.0977626
-27.2455643 153.1082527,-27.2455643,153.1082527
-27.2457883 153.109955,-27.2457883,153.109955
-27.2459828 153.1062518,-27.2459828,153.1062518
-27.2460052 153.0820286,-27.2460052,153.0820286
-27.2461645 153.1058141,-27.2461645,153.1058141
-27.2461687 153.0990509,-27.2461687,153.0990509
-27.2466217 153.0961064,-27.2466217,153.0961064
-27.2466502 153.0962444,-27.2466502,153.0962444
-27.2466551 153.1026395,-27.2466551,153.1026395
-27.2466996 153.0072846,-27.2466996,153.0072846
-27.2468666 152.9982711,-27.2468666,152.9982711
-27.2469311 153.1043879,-27.2469311,153.1043879
-27.2469596 153.1045259,-27.2469596,153.1045259
-27.2469693 153.083037,-27.2469693,153.083037
-27.2470531 153.0960374,-27.2470531,153.0960374
-27.2470551 153.0066725,-27.2470551,153.0066725
-27.2470971 153.0079744,-27.2470971,153.0079744
-27.2472126 153.0030077,-27.2472126,153.0030077
-27.2473818 153.1079734,-27.2473818,153.1079734
-27.2474489 153.0912756,-27.2474489,153.0912756
-27.2478481 153.009653,-27.2478481,153.009653
-27.2479826 153.1102583,-27.2479826,153.1102583
-27.2479839 153.0801313,-27.2479839,153.0801313
-27.2479918 153.00963,-27.2479918,153.00963
-27.2480939 153.0341282,-27.2480939,153.0341282
-27.2483412 153.0332235,-27.2483412,153.0332235
-27.2484924 153.1078386,-27.2484924,153.1078386
